City,Name,Type,Latitude,Longitude,Description
Kozhikode,Asser Inn Tourist Home,hotel,11.3070357,75.8796561,
Kozhikode,Treebo Trend Casino Hotel,hotel,11.2513289,75.7747357,
Kozhikode,zahara coolbar,hotel,11.4633723,75.7103032,
Kozhikode,Vanitha Hotel,hotel,11.3349761,75.8097116,
Kozhikode,Hotel Lachoos,hotel,11.3371718,75.8104293,
Kozhikode,Rathiba Hotel,hotel,11.3175805,75.79981,
Kozhikode,Naveena Kudumba Sree Hotel,hotel,11.4412235,75.6962278,
Kozhikode,Center Fresh,hotel,11.4410161,75.6952948,
Kozhikode,Hotel Sasthapuri,hotel,11.2500631,75.7859229,
Kozhikode,Hotel Omkara -The Premium Vegetarian,hotel,11.253248,75.7868503,
Kozhikode,Sariga Iringallur,guest_house,11.2412988,75.8362989,
Kozhikode,Glory Bower Zenith Pvt Ltd,guest_house,11.2435967,75.8358457,
Kozhikode,Hotel Copper Folia,hotel,11.2582098,75.8215821,
Kozhikode,Hotel Empire,hotel,11.4402362,75.6949622,
Kozhikode,Hotel Plaza,hotel,11.440335,75.6949251,
Kozhikode,Thakkara Restaurant Koyilandy,hotel,11.4487289,75.6890361,
Kozhikode,hotel thejas,hotel,11.2864017,75.7948218,
Kozhikode,maroosh cafe,hotel,11.2383481,75.7865491,
Kozhikode,Sieken Green Valley,apartment,11.273686,75.8107396,
Kozhikode,Zealots Terra Valley,guest_house,11.2694161,75.8191167,
Kozhikode,Hotel Suryodaya,hotel,11.3034578,75.8105575,
Kozhikode,Sneha Bhavan,guest_house,11.2996282,75.7627159,
Kozhikode,athanikal,hotel,11.2966172,75.7637156,
Kozhikode,hotel new palace,hotel,11.2709383,75.774732,
Kozhikode,Hotel New Kamalavilas,hotel,11.2696692,75.7765525,
Kozhikode,friends hotel,hotel,11.292862,75.8219619,
Kozhikode,New Paris,hotel,11.3347248,75.8092798,
Kozhikode,Le Arabia,hotel,11.2736412,75.7752122,
Kozhikode,Pariyar,hotel,11.3611774,76.0094686,
Kozhikode,Like And Share Hotel,hotel,11.3294625,75.8095406,
Kozhikode,Prabitha Hotel,hotel,11.4219256,75.7120842,
Kozhikode,KK Hotel,hotel,11.3342836,75.7711681,
Kozhikode,Subeesh perumanpura,hotel,11.2583126,75.8890379,
Kozhikode,Friends Hotel,hotel,11.2644041,75.8898157,
Kozhikode,Hotel Minar,hotel,11.2393716,75.8783772,
Kozhikode,White Castle,motel,11.2523213,75.7839242,
Kozhikode,Apsara Residency,hotel,11.6781503,75.5521155,
Kozhikode,Grand Hotel,hotel,11.6879936,75.5430153,
Kozhikode,pwd guest house,guest_house,11.4482787,75.8296145,
Kozhikode,Gayathri International,hotel,11.5953646,75.5919551,
Kozhikode,dinar hotel,hotel,11.3087972,75.8812906,
Kozhikode,BSNL Office,information,11.3201158,75.9303947,
Kozhikode,Pazhassiraja Archaeological Museum,museum,11.2926696,75.7781093,
Kozhikode,naduvattam Fish store,aquarium,11.1901525,75.8047683,
Kozhikode,thikkodi drive-in beach,attraction,11.4958003,75.6149678,
Kozhikode,Hotel Rajitha,hotel,11.267827,75.8746322,
Kozhikode,Shine Hotel,hotel,11.4363759,75.9018959,
Kozhikode,Hotel Stand View,hotel,11.3210659,75.9970955,
Kozhikode,hotal mathilakom veg,hotel,11.3217563,75.9969968,
Kozhikode,Sopanam,hotel,11.214146,75.8016632,
Kozhikode,Hotel Rainbow,hotel,11.2710385,75.8367474,
Kozhikode,Dosa Corner Narikkuni,hotel,11.3674718,75.8641251,
Kozhikode,Hotel Athulya,hotel,11.3669337,75.8642007,
Kozhikode,royal palace,hotel,11.3667934,75.8641287,
Kozhikode,Hotel Royal Palace,hotel,11.3658583,75.8626114,
Kozhikode,Surya Vanitha Hotel,hotel,11.3641723,75.8616966,
Kozhikode,Hotel D Ottathengu,hotel,11.3274731,75.7839771,
Kozhikode,new plaza,hotel,11.3602011,75.9103521,
Kozhikode,Chappathi Corner,hotel,11.2936039,75.8176618,
Kozhikode,A,guest_house,11.4711538,75.7216841,
Kozhikode,La Mer Inn,hotel,11.2505738,75.7925587,
Kozhikode,ENTHAD A L P SCHOOL,camp_site,11.3762426,75.8066,
Kozhikode,PWD Rest hous,guest_house,11.3060082,75.8926224,
Kozhikode,"Alfitrah, kids park ,Kizhakkoth",theme_park,11.3638104,75.9037702,
Kozhikode,Alankar Aquarium,aquarium,11.4490849,75.8189927,
Kozhikode,Alankar Aquarium,aquarium,11.449075,75.8189882,
Kozhikode,Aashans Takeaway,hotel,11.495633,75.7744479,
Kozhikode,ROOBA PLAZA,hotel,11.287173,75.8030099,
Kozhikode,Vayalada view point,viewpoint,11.5149627,75.857361,
Kozhikode,Manichery view point,viewpoint,11.5208515,75.867119,
Kozhikode,LADIES PAYING GUEST SERVICE,apartment,11.2824818,75.800868,
Kozhikode,CK Aquarium Store,aquarium,11.2625879,75.9043049,
Kozhikode,Hotel Beena,hotel,11.1546881,75.8469321,
Kozhikode,Ganapathi,hotel,11.6535216,75.6008325,
Kozhikode,Paloor Appartment,apartment,11.4853891,75.6275629,
Kozhikode,Mundakkadath(kousthubam),apartment,11.4703488,75.7219731,
Kozhikode,Hotel Sivam,hotel,11.2968483,75.9189966,
Kozhikode,Anooj hotel,hotel,11.3223856,75.7489586,
Kozhikode,vinayaka,apartment,11.5977583,75.6054591,
Kozhikode,Sreematha Cottage,apartment,11.6001298,75.6150493,
Kozhikode,Al diyafa Cottage,apartment,11.6005194,75.6217775,
Kozhikode,Arona Aquarium,aquarium,11.6015121,75.6289652,
Kozhikode,Oscar Fish World,aquarium,11.603021,75.6307908,
Kozhikode,Bhagavathiparamb colony,guest_house,11.3261436,75.7821771,
Kozhikode,Puliyanchery Pakalveed,chalet,11.4702202,75.6758013,
Kozhikode,Perumkuni colony,chalet,11.4810427,75.6826325,
Kozhikode,Alungal colony,camp_site,11.2738125,75.9837337,
Kozhikode,Karakutty lakshamveed colony,camp_site,11.2853784,75.9971288,
Kozhikode,Kayunammal colony,camp_site,11.2783938,76.0025781,
Kozhikode,Mattumuri colony,camp_site,11.2813212,76.0053097,
Kozhikode,Aathadikunh colony,camp_site,11.263241,76.0059855,
Kozhikode,Polukunh colony,camp_site,11.2707408,76.0031827,
Kozhikode,Kannaparamb colony,camp_site,11.2787554,76.000168,
Kozhikode,Kottamal colony,camp_site,11.2863655,75.985398,
Kozhikode,Muthaparamb colony,camp_site,11.2648568,76.0075808,
Kozhikode,Kalakudikunh colony,camp_site,11.2718484,76.0103199,
Kozhikode,Chelamkunh colony,camp_site,11.2800303,76.0093352,
Kozhikode,Central Government Touring Officers Guest House,guest_house,11.2375423,75.7914847,
Kozhikode,AQUA PET MALL,aquarium,11.2635995,75.8103825,
Kozhikode,APEX IN TOURIST HOME,hotel,11.2564343,75.7740797,
Kozhikode,Payyoli Museum,museum,11.5143399,75.6205643,
Kozhikode,SOUPARNIKA GROUND,camp_site,11.3989406,75.8509592,
Kozhikode,Malabar hotel,hotel,11.2998452,76.000615,
Kozhikode,Hotel Sreeram,hotel,11.321658,75.9945915,
Kozhikode,Calicut Beach,attraction,11.2516316,75.7711608,
Kozhikode,Kadalundi Bird Sanctuary,attraction,11.1299236,75.825526,
Kozhikode,Hotel deluxe,hotel,11.3648351,75.9640226,
Kozhikode,Green piece thattukada,hotel,11.3661444,75.9626993,
Kozhikode,Akshaya Kendra Parambath,information,11.3559531,75.7584128,
Kozhikode,thejas house,guest_house,11.5854337,75.6015764,
Kozhikode,Rahmaniyya Campus,information,11.6513544,75.6554216,
Kozhikode,Hotel Sweekar,hotel,11.2460373,75.7821114,
Kozhikode,VK Krishna Menon Statue,artwork,11.2548228,75.7807811,
Kozhikode,Elavanal House,guest_house,11.696465,75.7997853,
Kozhikode,Rahmaniyya Arabic College,information,11.6528338,75.6513631,
Kozhikode,Taj Residency,hotel,11.2586637,75.7739556,
Kozhikode,westway Hotel,hotel,11.2767724,75.7721645,
Kozhikode,Regional Science Centre & Planetarium,museum,11.2631957,75.7861429,
Kozhikode,Mananchira Square,attraction,11.2542621,75.7806439,
Kozhikode,King Fort,hotel,11.2453006,75.7846867,
Kozhikode,Cool bar Candy land,hotel,11.2940582,75.8275196,
Kozhikode,SM Street Market,attraction,11.2506947,75.7816771,
Kozhikode,Mangalassery Apartments,motel,11.6413775,75.803567,
Kozhikode,Thekkanath Tourist Home,hotel,11.5464931,75.8868178,
Kozhikode,veena hotal,hotel,11.4631574,75.7107835,
Kozhikode,Rahmath Restaurant,hotel,11.2552574,75.7867227,
Kozhikode,city hotel,hotel,11.2143854,75.8018031,
Kozhikode,Star Tourist Home,guest_house,11.2712141,75.8363916,
Kozhikode,amani kuzhimandi,hotel,11.21991,75.7937289,
Kozhikode,sreejaya,hotel,11.217275,75.8019522,
Kozhikode,Pazhassiraja Archeological Museum,museum,11.2926881,75.7781628,
Kozhikode,Saas Residency,hotel,11.2471095,75.782696,
Kozhikode,lakshadweep guest house,guest_house,11.2684008,75.7825323,
Kozhikode,plaza recidency,motel,11.2447149,75.7988966,
Kozhikode,Safiya Lodge,chalet,11.3235263,75.9935423,
Kozhikode,ambika hotel mess,hotel,11.2521403,75.7931531,
Kozhikode,Central Marine Fisheries Research Institute Aquarium,aquarium,11.2797596,75.7625443,
Kozhikode,Sea Queen Hotel,hotel,11.2510618,75.772058,
Kozhikode,Kovilakam Residency,hotel,11.2448405,75.7993881,
Kozhikode,Q8 home,hotel,11.5154494,75.6185749,
Kozhikode,Poopathi Vehicle Pollution Testing Center,attraction,11.2558442,75.8926785,
Kozhikode,hotel surendra,hotel,11.2691766,75.8255818,
Kozhikode,Kunjali Marakkar Museum,museum,11.5617287,75.597471,
Kozhikode,kattipara grama panchayath,information,11.4466013,75.9086881,
Kozhikode,Top Town,hotel,11.3215415,75.9990802,
Kozhikode,Hotel Monad,hotel,11.3029333,75.866472,
Kozhikode,Marriott Executive Apartments,hotel,11.26272,75.7732665,
Kozhikode,Calicut Planetarium,attraction,11.2632493,75.785575,
Kozhikode,Hotel Makkani Kumaranallur,hotel,11.3267283,76.0150195,
Kozhikode,Homely Food,hotel,11.3484694,75.739811,
Kozhikode,PWD Rest House,guest_house,11.3059988,75.8926358,
Kozhikode,Hotel Yummy,hotel,11.3013796,75.7919416,
Kozhikode,matha hotel,hotel,11.4242548,75.9383909,
Kozhikode,Shijitha,hotel,11.1543317,75.8464775,
Kozhikode,Amma Mess,hotel,11.1752176,75.8757755,
Kozhikode,Zaika,hotel,11.342813,75.7607291,
Kozhikode,PWD Rest House Kozhikode,motel,11.2928215,75.7687233,
Kozhikode,Albert's waterfalls spot,hotel,11.3961458,76.0313373,
Kozhikode,Le Candles Resorts,hotel,11.325849,75.9445982,
Kozhikode,NITC Guest House,guest_house,11.3181167,75.9337578,
Kozhikode,FUNTURA,theme_park,11.2406792,75.8033089,
Thamarassery,Lakkidi viewpoint Wayanad churam,viewpoint,11.5118372,76.0188295,
Thamarassery,Top,viewpoint,11.3291954,76.1162495,
Thamarassery,Arippara Waterfalls,attraction,11.4381033,76.0465043,
Thamarassery,Kakkad Eco Tourism,attraction,11.4948966,75.9618223,
Thamarassery,Anakkallumpara Water Falls,attraction,11.3919907,76.0740623,
Thamarassery,Patham kayam,attraction,11.438864,76.0178827,
Thamarassery,Vanaparvam Biodiversity Park,attraction,11.5004443,75.9725112,
Thamarassery,Kattikkanayil House,guest_house,11.3888018,76.0418012,
Thamarassery,kumbidan waterfall,attraction,11.3971474,76.031261,
Thamarassery,Aquapet International,aquarium,11.392341,76.0380732,
Thamarassery,Pariyar,hotel,11.3611774,76.0094686,
Thamarassery,Dosa Corner Narikkuni,hotel,11.3674718,75.8641251,
Thamarassery,Hotel Athulya,hotel,11.3669337,75.8642007,
Thamarassery,royal palace,hotel,11.3667934,75.8641287,
Thamarassery,Hotel Royal Palace,hotel,11.3658583,75.8626114,
Thamarassery,Surya Vanitha Hotel,hotel,11.3641723,75.8616966,
Thamarassery,new plaza,hotel,11.3602011,75.9103521,
Thamarassery,"Alfitrah, kids park ,Kizhakkoth",theme_park,11.3638104,75.9037702,
Thamarassery,Hotel deluxe,hotel,11.3648351,75.9640226,
Thamarassery,Green piece thattukada,hotel,11.3661444,75.9626993,
Thamarassery,kattipara grama panchayath,information,11.4466013,75.9086881,
Thamarassery,matha hotel,hotel,11.4242548,75.9383909,
Thamarassery,Albert's waterfalls spot,hotel,11.3961458,76.0313373,
Thrissur,Vazhachal Falls,attraction,10.300502,76.5919031,
Thrissur,Nattika Beach Resort,hotel,10.4230053,76.0823387,
Thrissur,Meadows International,hotel,10.308389,76.3340162,
Thrissur,Ticket Booth,information,10.2884884,76.5651904,
Thrissur,North Bypass,viewpoint,10.5840772,76.0233501,
Thrissur,View Point River Nila,viewpoint,10.7467359,76.2399194,
Thrissur,Vallathol Museum,museum,10.7494557,76.2746155,
Thrissur,Punnathur Aanakotta,zoo,10.6142746,76.0300618,
Thrissur,Athirappalli Waterfalls,viewpoint,10.2857316,76.5707444,
Thrissur,Sidhartha Regency,hotel,10.5139846,76.2106835,
Thrissur,Kerala Lalithakala Academy & Art Gallery,artwork,10.5328182,76.2183024,
Thrissur,Rama Nilayam,guest_house,10.5315287,76.2176752,
Thrissur,Charpa Waterfall,attraction,10.3039578,76.5796239,
Thrissur,Plantation Valley Farm Resort,hotel,10.2905453,76.547978,
Thrissur,Rainforest Resort,hotel,10.2878328,76.5668441,
Thrissur,Bamboo Products,responsible,10.3588897,76.4182,
Thrissur,Collective Farm Restoration,responsible,10.3108346,76.4617495,
Thrissur,Crancanore Fort,attraction,10.1958796,76.2119552,
Thrissur,Public Works Department Guest House,attraction,10.3072451,76.3325085,
Thrissur,River Diversion Scheme,attraction,10.2973373,76.4521003,
Thrissur,Traditional Family Homestead,responsible,10.3138373,76.3699936,
Thrissur,Craft Based Resource Centre for Natural Fibre Craft,responsible,10.2151711,76.2345259,
Thrissur,Sopanam Heritage,hotel,10.592254,76.0447954,
Thrissur,Kodungallur Temple Satram,hotel,10.2262569,76.1980466,
Thrissur,Srivar Hotels,hotel,10.5940523,76.0367059,
Thrissur,Bhasuri Inn,hotel,10.5923762,76.0437848,
Thrissur,Hotel Devaragam,hotel,10.5956543,76.0445934,
Thrissur,Krishna Inn,hotel,10.5946667,76.0441522,
Thrissur,Remanika Regency Tourist Home,hotel,10.5943362,76.0437454,
Thrissur,Hotel RV Tower,hotel,10.5946825,76.0458527,
Thrissur,Babu Lodge,hotel,10.5935383,76.0451285,
Thrissur,Dept. of Tourism Govt. Guest House,hotel,10.5958618,76.0450483,
Thrissur,Thriveni Tourist Home,hotel,10.5964633,76.0433895,
Thrissur,Sree Gokulam Sabari,hotel,10.5964451,76.0430973,
Thrissur,Hrishikesam tourist home,hotel,10.5931125,76.0442299,
Thrissur,Guruvayoor resorts,hotel,10.596993,76.0442189,
Thrissur,Manjira Lodge,hotel,10.5961843,76.0382799,
Thrissur,Sree Krishna Bhavan Lodge,hotel,10.5966154,76.0408846,
Thrissur,Govind Regency,hotel,10.5965244,76.040254,
Thrissur,Govind Residency,hotel,10.5963715,76.0401011,
Thrissur,The Vyshakh,hotel,10.5960472,76.0400018,
Thrissur,Ambadi Tourist Home,hotel,10.5947474,76.0423967,
Thrissur,Govind Inn,hotel,10.5967192,76.0401086,
Thrissur,Chandana Inn,hotel,10.5968616,76.0399986,
Thrissur,Govind Enclave,hotel,10.5969697,76.0398914,
Thrissur,Govind Deluxe Lodge,hotel,10.5968194,76.040342,
Thrissur,Vismaya Tower,hotel,10.5976578,76.0368068,
Thrissur,Sathya Inn,hotel,10.5954654,76.0369096,
Thrissur,Sreevalsam guest house,hotel,10.5928238,76.0398487,
Thrissur,Jyothi tourist home,hotel,10.5955769,76.0423598,
Thrissur,Brahmaputhra tourist home,hotel,10.5956059,76.0418863,
Thrissur,Nirmalyam tourist home,hotel,10.5957335,76.0422351,
Thrissur,Vishnu Inn,hotel,10.5961424,76.0420283,
Thrissur,AJ tourist home,hotel,10.5943991,76.0374701,
Thrissur,Archana lodge,hotel,10.5944097,76.0376203,
Thrissur,Avanti Inn,hotel,10.5942831,76.0379368,
Thrissur,Sreekamal residency,hotel,10.5947455,76.0341831,
Thrissur,Lotus lodge,hotel,10.5947877,76.0348375,
Thrissur,Aradhana tourist home,hotel,10.5947824,76.0351219,
Thrissur,Poonthanam guest house,hotel,10.5947771,76.0354115,
Thrissur,Ayodhya,hotel,10.5947914,76.0356533,
Thrissur,Regant residency,hotel,10.5948336,76.0357499,
Thrissur,Ambadi Kannan resorts,hotel,10.5947598,76.0357338,
Thrissur,Gokulam resorts,hotel,10.5947018,76.0356962,
Thrissur,Indian tourist home,hotel,10.5944909,76.0355407,
Thrissur,Mayura residency,hotel,10.5925399,76.037488,
Thrissur,Sathya lodge,hotel,10.596869,76.0383248,
Thrissur,Sreechakra resorts,hotel,10.5966528,76.0385394,
Thrissur,Ambadi regency,hotel,10.597124,76.0394874,
Thrissur,Sagar tourist home,hotel,10.5957668,76.0407558,
Thrissur,PM lodge,hotel,10.5932252,76.0452458,
Thrissur,Krishna Inn,hotel,10.5593455,76.1700739,
Thrissur,Prarthna Inn,hotel,10.5920931,76.0430857,
Thrissur,Srikripa tourist home,hotel,10.5956739,76.0416935,
Thrissur,Anandkrishna residency,hotel,10.5957668,76.040611,
Thrissur,Vrindavan Tourist Home,hotel,10.5950496,76.0371938,
Thrissur,Palazhi Residency,hotel,10.5949073,76.0371885,
Thrissur,Kaveri tourist home,hotel,10.5941111,76.0372957,
Thrissur,Nunu Towers,hotel,10.5982081,76.0367057,
Thrissur,Sreepathi Indraprastha,hotel,10.6019677,76.0350695,
Thrissur,Hotel RVEES Regency,hotel,10.5960386,76.0486024,
Thrissur,Thulaseedalam tourist home,hotel,10.5930706,76.0381667,
Thrissur,Rajavalsam Guruvayur lodging,hotel,10.5936032,76.038172,
Thrissur,Kanoos residency,hotel,10.5952467,76.0462873,
Thrissur,RVK residency,hotel,10.5943609,76.0428487,
Thrissur,Sree Ragam tourist home,hotel,10.59493,76.0429962,
Thrissur,Pisharody Samajam guest house,hotel,10.5910457,76.0406747,
Thrissur,Hotel Horizon International,hotel,10.5918612,76.0402417,
Thrissur,Libra Tower,hotel,10.6006178,76.0572514,
Thrissur,Das Continental Hotel,hotel,10.514379,76.2164209,
Thrissur,Park Residency,hotel,10.6664986,76.0760154,
Thrissur,Cheraman Museum,museum,10.2142563,76.2017857,
Thrissur,Guesthouse for foriengners,guest_house,10.5952251,76.0351805,
Thrissur,purakkulam bridge,attraction,10.2318616,76.3109986,
Thrissur,mullankuzhi,attraction,10.2328881,76.2879966,
Thrissur,Mangala Towers,hotel,10.5295033,76.214358,
Thrissur,Bible Tower,attraction,10.5209495,76.2186411,
Thrissur,Taj Puzhayoram Nellayi,hotel,10.3979929,76.2850499,
Thrissur,Madavan Nair Tea shop,hotel,10.4423519,76.2056491,
Thrissur,Ecogreen Homestay,guest_house,10.3147248,76.3223491,
Thrissur,sreechakra apartment,hotel,10.5907619,76.0374667,
Thrissur,Mayura Inn,hotel,10.531602,76.2592488,
Thrissur,hotel mini,hotel,10.6008272,76.0598874,
Thrissur,20,information,10.6275081,76.1466699,
Thrissur,19,information,10.6274838,76.1466788,
Thrissur,18,information,10.6274605,76.1466858,
Thrissur,16,information,10.627409,76.1467036,
Thrissur,17,information,10.6274371,76.1466956,
Thrissur,14,information,10.6273565,76.1467273,
Thrissur,13,information,10.6273273,76.1467352,
Thrissur,12,information,10.6272982,76.1467431,
Thrissur,3,information,10.6274634,76.1469082,
Thrissur,4,information,10.6274284,76.1469191,
Thrissur,5,information,10.6274031,76.1469289,
Thrissur,6,information,10.6273701,76.1469398,
Thrissur,Arnos Pathiri Statue,artwork,10.6402779,76.1653464,
Thrissur,Anakallu Center,information,10.4698137,76.2300594,
Thrissur,Chevoor,information,10.459476,76.2089295,
Thrissur,Ollur Estate,information,10.4695407,76.2433912,
Thrissur,Karuvannur Cheria Palam,yes,10.4063954,76.2146441,
Thrissur,Punya theeram ( Public cremation),information,10.7448569,76.2562152,
Thrissur,runk restaurent,hotel,10.405511,76.2149186,
Thrissur,10/11,information,10.6304857,76.154985,
Thrissur,XI/228 ext,information,10.6378639,76.1576152,
Thrissur,III/477,information,10.6650359,76.1620473,
Thrissur,III/314,information,10.6659233,76.164815,
Thrissur,III/442,information,10.6680651,76.1622677,
Thrissur,III/501,information,10.6644417,76.1641567,
Thrissur,I/429,information,10.671459,76.1424395,
Thrissur,243,information,10.6718809,76.1409704,
Thrissur,II/112,information,10.6621647,76.1503888,
Thrissur,II/114,information,10.6624651,76.1504559,
Thrissur,VI/34,information,10.648306,76.1679903,
Thrissur,Xll/492,information,10.6460964,76.159906,
Thrissur,Grade 5,information,10.6399847,76.1429342,
Thrissur,XV/125,information,10.6392052,76.1432963,
Thrissur,XII/418,information,10.6608661,76.1391016,
Thrissur,XII/420,information,10.6608161,76.1391225,
Thrissur,XIV/304,information,10.6496789,76.1292397,
Thrissur,XIV/305,information,10.649706,76.129161,
Thrissur,XI/150,information,10.6380027,76.1595163,
Thrissur,XI /169 A,information,10.6351899,76.1583291,
Thrissur,XI /169,information,10.635258,76.1586663,
Thrissur,XI/154 ext,information,10.6383674,76.1592002,
Thrissur,XI/unknown,information,10.6352846,76.1583195,
Thrissur,XI /152A,information,10.6341404,76.1589853,
Thrissur,IX/459,information,10.6293857,76.1700303,
Thrissur,xvi/106,information,10.6463498,76.1393082,
Thrissur,485,information,10.6709849,76.1675861,
Thrissur,91,information,10.6676559,76.1396824,
Thrissur,97,information,10.6690333,76.1385833,
Thrissur,xvi/455,information,10.6486061,76.1376487,
Thrissur,446 L,information,10.661079,76.1744931,
Thrissur,XVI/148A,information,10.6453067,76.136815,
Thrissur,XVI/163,information,10.64332,76.1372933,
Thrissur,3/49,information,10.6628389,76.1704023,
Thrissur,3/56,information,10.6608312,76.1701542,
Thrissur,III/445,information,10.6673222,76.1610682,
Thrissur,79,information,10.6668689,76.1403459,
Thrissur,I/530,information,10.6640422,76.1431281,
Thrissur,3/132,information,10.6556441,76.1655276,
Thrissur,Aramana Bar,hotel,10.6932977,76.3485718,
Thrissur,Puzhakkal river tourism village,yes,10.5457302,76.1781755,
Thrissur,Mani Lodge,guest_house,10.516392,76.2112768,
Thrissur,Marking pt 27m,information,10.6446383,76.12057,
Thrissur,Marking pt (32 m),information,10.6451772,76.1216082,
Thrissur,Marking pt 33m,information,10.638558,76.1172815,
Thrissur,Marking pt 34m,information,10.6408155,76.1195708,
Thrissur,Marking pt 27m,information,10.6353983,76.1139167,
Thrissur,Marking pt 29m,information,10.6370483,76.1152717,
Thrissur,Mark pt 23m,information,10.6301936,76.1153012,
Thrissur,Marking pt 22m,information,10.6321148,76.1144846,
Thrissur,Marking pt 30m,information,10.6328718,76.1129655,
Thrissur,92 m marking pt,information,10.6340468,76.1136085,
Thrissur,Marking pt 20,information,10.62127,76.1142117,
Thrissur,Marking pt 23m,information,10.6219567,76.113795,
Thrissur,Marking Pt 25m,information,10.6221783,76.1131983,
Thrissur,Marking pt 23m,information,10.6228032,76.1120817,
Thrissur,Marking pt 25m,information,10.6240967,76.1124267,
Thrissur,Marking pt 27m,information,10.6244542,76.1130109,
Thrissur,Marking pt 27m,information,10.6167417,76.116125,
Thrissur,Marking pt 29m,information,10.6181175,76.1150744,
Thrissur,Marking pt 26m,information,10.6274814,76.115755,
Thrissur,Marking pt 32m,information,10.6280737,76.1151303,
Thrissur,Marking pt 36m,information,10.6293757,76.1143522,
Thrissur,Width Marking Pt 30m,information,10.648738,76.12685,
Thrissur,Width Marking pt 40m,information,10.6482953,76.1245087,
Thrissur,Width Marking pt 35m,information,10.6310421,76.1162336,
